ID,SKU,Nombre,"¿En stock?",Stock,Oferta,"Precio normal",Img,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3"
80619,,"Parches bordados planchables",0,0,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-treat-people.png,"Modelos parches","Treat people",,1,,,,,,,,
91275,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-smile.jpg,"Modelo relieve",SMILE,,1,,,,,,,,
528,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",EMOJI,,0,,,,,,,,
891,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO LACTEOS",,0,"color",ROSA,,0,,,,
11191,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-basquet.jpg,"Temático",BASQUET,,0,,,,,,,,
14009,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2021/05/PLANCHAS-basquet.jpg,"Temático",BASQUET,,0,,,,,,,,
32893,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",V,,0,,,,,,,,
32945,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",V,,0,,,,,,,,
32975,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",V,,0,,,,,,,,
34552,,"Sello personalizado REDONDO",1,,,39990,,"Modelo",AVION,,0,,,,,,,,
69201,,"Pins para Crocs",1,20,,3505,https://etiquecosas.ar/wp-content/uploads/2024/06/Pin-wow.jpg,"PINS PARA CROCS",Wow!,,1,,,,,,,,
80620,,"Parches bordados planchables",1,3,,3905,https://etiquecosas.ar/wp-content/uploads/2025/01/base-parche-bordado-will-always-lovu.png,"Modelos parches","will always lovu",,1,,,,,,,,
91276,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-travel-more-blanco.jpg,"Modelo relieve","TRAVEL MORE (blanco)",,1,,,,,,,,
529,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",BASQUET,,0,,,,,,,,
892,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO LACTEOS",,0,"color",VIOLETA,,0,,,,
4626,,"COMBO etiquetas temáticas + sello universal",1,,,44135,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-MARINO.jpg,"Temático",NAUTICA,,0,,,,,,,,
14010,,"Combo ESCOLAR temáticas",1,,,30499,https://etiquecosas.ar/wp-content/uploads/2020/01/PLANCHA-MARINO.jpg,"Temático",NAUTICA,,0,,,,,,,,
32894,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",W,,0,,,,,,,,
32946,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",W,,0,,,,,,,,
32976,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",W,,0,,,,,,,,
34553,,"Sello personalizado REDONDO",1,,,39990,,"Modelo",BOMBERO,,0,,,,,,,,
80621,,"Parches bordados planchables",0,0,,3905,,"Modelos parches","You got this",,1,,,,,,,,
91277,,"Diseños transfer con relieve",1,,,6005,https://etiquecosas.ar/wp-content/uploads/2025/06/disenos-en-relieve-work-hard-blanco.jpg,"Modelo relieve","WORK HARD DREAM BIG (blanco)",,1,,,,,,,,
531,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",GATO,,0,,,,,,,,
893,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO LACTEOS",,0,"color",BLANCO,,0,,,,
32895,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",X,,0,,,,,,,,
32947,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",X,,0,,,,,,,,
32977,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",X,,0,,,,,,,,
34554,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","ALERGIA AL MANI",,0,,,,,,,,
894,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO PESCADO",,0,"color",ROJO,,0,,,,
32896,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",Y,,0,,,,,,,,
32948,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",Y,,0,,,,,,,,
32978,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",Y,,0,,,,,,,,
34555,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","ALERGIA AL PESCADO",,0,,,,,,,,
54154,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello","MUJER MARAVILLA",,0,,,,,,,,
533,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",HELADO,,0,,,,,,,,
895,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO PESCADO",,0,"color",VERDE,,0,,,,
32897,,"Letras iniciales adhesivas | COLOR AQUA",1,,,900,,"SELECCIONAR LETRA",Z,,0,,,,,,,,
32949,,"Letras iniciales adhesivas | COLOR CHERRY",1,,,900,,"SELECCIONAR LETRA",Z,,0,,,,,,,,
32979,,"Letras iniciales adhesivas | COLOR MOSTAZA",1,,,900,,"SELECCIONAR LETRA",Z,,0,,,,,,,,
34556,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","ALERGIA A LA LECHE",,0,,,,,,,,
534,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",JOYSTICK,,0,,,,,,,,
896,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO PESCADO",,0,"color",CELESTE,,0,,,,
34557,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","ALERGIA AL HUEVO",,0,,,,,,,,
535,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",OSO,,0,,,,,,,,
897,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO PESCADO",,0,"color",ROSA,,0,,,,
34558,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","SIN TACC",,0,,,,,,,,
536,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",OVNI,,0,,,,,,,,
898,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO PESCADO",,0,"color",VIOLETA,,0,,,,
34559,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","ALERGIA AL FRUTO SECO",,0,,,,,,,,
537,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",PANDA,,0,,,,,,,,
899,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO PESCADO",,0,"color",BLANCO,,0,,,,
34560,,"Sello personalizado REDONDO",1,,,39990,,"Modelo","ALERGIA A LOS MARISCOS",,0,,,,,,,,
538,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",PATINES,,0,,,,,,,,
900,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO HUEVO",,0,"color",ROJO,,0,,,,
539,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",PERRO,,0,,,,,,,,
901,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO HUEVO",,0,"color",VERDE,,0,,,,
540,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",PIÑA,,0,,,,,,,,
902,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO HUEVO",,0,"color",CELESTE,,0,,,,
541,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",PLANETA,,0,,,,,,,,
903,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO HUEVO",,0,"color",ROSA,,0,,,,
542,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",RAYO,,0,,,,,,,,
904,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO HUEVO",,0,"color",VIOLETA,,0,,,,
543,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",RUGBY,,0,,,,,,,,
905,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO","NO HUEVO",,0,"color",BLANCO,,0,,,,
546,,"Sello personalizado RECTANGULAR",1,,,34235,,"Modelo Sello",UNICORNIO,,0,,,,,,,,
906,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO",VEGETARIANO,,0,"color",ROJO,,0,,,,
907,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO",VEGETARIANO,,0,"color",VERDE,,0,,,,
908,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO",VEGETARIANO,,0,"color",CELESTE,,0,,,,
909,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO",VEGETARIANO,,0,"color",ROSA,,0,,,,
910,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO",VEGETARIANO,,0,"color",VIOLETA,,0,,,,
911,,"Etiquetas para alergias PERSONALIZADAS",1,,,10890,,"Seleccionar ICONO",VEGETARIANO,,0,"color",BLANCO,,0,,,,
70779,,"Pack souvenir SURTIDO - 20 Calcos efecto neón",1,,,,,,,,,,,,,,,,
68747,,"20 Etiquetas Autoadhesivas P/ Mamaderas Marcador Permanente",1,,,,,,,,,,,,,,,,
